id,role,description,company,location,Stipend,Duration,Skills,Perks
5f9fc2a4fb43357b9094a361,Business Development (Sales),"The Business Development (Sales) Intern will provide essential support and hands-on experience in the related field involving the following skills: Certificate, Letter of recommendation, Flexible work hours, Job offer.",YantroMitra Learning Technologies,"[""Kolhapur"", ""000000""]",2000 /month,3 Months,"[""Certificate"", ""Letter of recommendation""]",Internship with job offer; Certificate
5f9fc2a5fb43357b9094a362,Digital Marketing,"The Digital Marketing Intern will provide essential support and hands-on experience in the related field involving the following skills: Certificate, Letter of recommendation, Flexible work hours.",YantroMitra Learning Technologies,"[""Bangalore"", ""560001""]",2000 /month,5 Months,"[""Certificate"", ""Letter of recommendation""]",Internship; Certificate
5f9fc2a5fb43357b9094a363,Web Development,"The Web Development Intern will provide essential support and hands-on experience in the related field involving the following skills: HTML, CSS, JavaScript, MongoDB, Node.js, ReactJS, Certificate, Letter of recommendation, Informal dress code.",Protoezy Designs Private Limited,"[""Bangalore"", ""560001""]",10000 /month,2 Months,"[""HTML"", ""CSS"", ""JavaScript"", ""MongoDB"", ""Node.js"", ""ReactJS"", ""Certificate"", ""Letter of recommendation""]",Internship; Certificate
5f9fc2a6fb43357b9094a364,Operations Management,"The Operations Management Intern will provide essential support and hands-on experience in the related field involving the following skills: Certificate, Letter of recommendation, Flexible work hours, Job offer.",YantroMitra Learning Technologies,"[""Bangalore"", ""560001""]",2000 /month,3 Months,"[""Certificate"", ""Letter of recommendation""]",Internship with job offer; Certificate
5f9fc2a7fb43357b9094a365,Operations,"The Operations Intern will provide essential support and hands-on experience in the related field involving the following skills: MS-Office, Certificate, Letter of recommendation, Informal dress code, 5 days a week, Free snacks & beverages, Job offer.",WEBUZZ,"[""Bangalore"", ""560001""]",7000-12000 /month,4 Months,"[""MS-Office"", ""Certificate"", ""Letter of recommendation""]",Internship with job offer; Certificate
5f9fc2a8fb43357b9094a366,Digital Marketing,"The Digital Marketing Intern will provide essential support and hands-on experience in the related field involving the following skills: Digital Marketing, Creative Writing, Certificate, Letter of recommendation, Flexible work hours.",BrandRaga,"[""Bangalore"", ""560001""]",2000-5000 /month,1 Month,"[""Digital Marketing"", ""Creative Writing"", ""Certificate"", ""Letter of recommendation""]",Internship; Certificate
5f9fc2a9fb43357b9094a367,Digital Marketing,"The Digital Marketing Intern will provide essential support and hands-on experience in the related field involving the following skills: Social Media Marketing, Adobe Photoshop, Adobe Illustrator, Digital Marketing, English Proficiency (Spoken), English Proficiency (Written), Certificate, Letter of recommendation, Informal dress code, Free snacks & beverages.",WaterScience,"[""Bangalore"", ""560001""]",10000-12000 /month,3 Months,"[""Social Media Marketing"", ""Adobe Photoshop"", ""Adobe Illustrator"", ""Digital Marketing"", ""English Proficiency (Spoken)"", ""English Proficiency (Written)"", ""Certificate"", ""Letter of recommendation""]",Internship; Certificate
5f9fc2aafb43357b9094a368,E-commerce Operations,"The E-commerce Operations Intern will provide essential support and hands-on experience in the related field involving the following skills: Digital Marketing, Email Marketing, Certificate, Letter of recommendation, Informal dress code, Free snacks & beverages.",WaterScience,"[""Bangalore"", ""560001""]",10000-12000 /month,3 Months,"[""Digital Marketing"", ""Email Marketing"", ""Certificate"", ""Letter of recommendation""]",Internship; Certificate
5f9fc2aafb43357b9094a369,Business Development (Sales),The Business Development (Sales) Intern will provide essential support and hands-on experience in the related field involving the following skills: Certificate.,Knight Frank (India) Private Limited,"[""Bangalore"", ""560001""]",10000 /month,3 Months,"[""Certificate""]",Internship; Certificate
5f9fc2acfb43357b9094a36a,Customer Success Management,"The Customer Success Management Intern will provide essential support and hands-on experience in the related field involving the following skills: MS-Office, Certificate, Letter of recommendation.",Joveo Technologies Private Limited,"[""Bangalore"", ""560001""]",10000 /month,6 Months,"[""MS-Office"", ""Certificate"", ""Letter of recommendation""]",Internship; Certificate
5f9fc2adfb43357b9094a36b,Interior Design,"The Interior Design Intern will provide essential support and hands-on experience in the related field involving the following skills: Certificate, Letter of recommendation, Flexible work hours, Job offer.",Unplan,"[""Bangalore"", ""560001""]",5000 /month,3 Months,"[""Certificate"", ""Letter of recommendation""]",Internship with job offer; Certificate
5f9fc2adfb43357b9094a36c,Business Development (Sales),"The Business Development (Sales) Intern will provide essential support and hands-on experience in the related field involving the following skills: Certificate, Letter of recommendation.",Hotkhana.com,"[""Delhi"", ""110001""]",10000 /month +  Incentives,6 Months,"[""Certificate"", ""Letter of recommendation""]",Internship; Certificate
5f9fc2aefb43357b9094a36d,Business Development,The Business Development Intern will gain essential experience in key areas relevant to this role.,HalfCute Internet Private Limited,"[""Bangalore"", ""560001""]",15000 /month,6 Months,"[""General Skills""]",Internship
5f9fc2affb43357b9094a36e,Content Management,"The Content Management Intern will provide essential support and hands-on experience in the related field involving the following skills: MS-PowerPoint, Creative Writing, MS-Excel, English Proficiency (Spoken), English Proficiency (Written).",HalfCute Internet Private Limited,"[""Bangalore"", ""560001""]",15000 /month,6 Months,"[""MS-PowerPoint"", ""Creative Writing"", ""MS-Excel"", ""English Proficiency (Spoken)"", ""English Proficiency (Written)""]",Internship
5f9fc2b0fb43357b9094a36f,Full Stack Development,"The Full Stack Development Intern will provide essential support and hands-on experience in the related field involving the following skills: HTML, CSS, JavaScript, Bootstrap, User Interface (UI) Development, Python, Certificate, Letter of recommendation, Flexible work hours.",Sertify,"[""Bangalore"", ""560001""]",10000-12000 /month,3 Months,"[""HTML"", ""CSS"", ""JavaScript"", ""Bootstrap"", ""User Interface (UI) Development"", ""Python"", ""Certificate"", ""Letter of recommendation""]",Internship; Certificate
5f9fc2b0fb43357b9094a370,Marketing,The Marketing Intern will provide essential support and hands-on experience in the related field involving the following skills: Certificate.,GetInHours,"[""Kolkata"", ""700001""]",3000 /month +  Incentives,1 Month,"[""Certificate""]",Internship; Certificate
5f9fc2b1fb43357b9094a371,Graphic Design,"The Graphic Design Intern will provide essential support and hands-on experience in the related field involving the following skills: Adobe Photoshop, Adobe Illustrator, Certificate, Letter of recommendation, Flexible work hours, Job offer.",American Institute Of Big Data Professionals,"[""Bangalore"", ""560001""]",2000-5000 /month,2 Months,"[""Adobe Photoshop"", ""Adobe Illustrator"", ""Certificate"", ""Letter of recommendation""]",Internship with job offer; Certificate
5f9fc2b2fb43357b9094a372,Business Development (Sales),"The Business Development (Sales) Intern will provide essential support and hands-on experience in the related field involving the following skills: 5 days a week, Job offer.",John Meridian,"[""Bangalore"", ""560001""]",7500 /month,3 Months,[],Internship with job offer
5f9fc2b3fb43357b9094a373,Business Development (Sales),The Business Development (Sales) Intern will gain essential experience in key areas relevant to this role.,Rubirth IT Solutions Private Limited,"[""Bangalore"", ""560001""]",8000 /month +  Incentives,3 Months,"[""General Skills""]",Internship
5f9fc2b4fb43357b9094a374,Pharmacist,"The Pharmacist Intern will provide essential support and hands-on experience in the related field involving the following skills: Chemistry, Job offer.",Netmeds Marketplace Limited,"[""Bangalore"", ""560001""]",7000 /month +  Incentives,6 Months,"[""Chemistry""]",Internship with job offer
5f9fc2b5fb43357b9094a375,Mobile App Development,"The Mobile App Development Intern will provide essential support and hands-on experience in the related field involving the following skills: React Native, Certificate, Letter of recommendation, Flexible work hours, Informal dress code.",Ruson Infomedia Private Limited (The Boring News Company),"[""Bangalore"", ""560001""]",7500-10000 /month,3 Months,"[""React Native"", ""Certificate"", ""Letter of recommendation""]",Internship; Certificate
5f9fc2b6fb43357b9094a376,Ruby On Rails Development,"The Ruby On Rails Development Intern will provide essential support and hands-on experience in the related field involving the following skills: Ruby on Rails, Certificate, Letter of recommendation, 5 days a week, Job offer.",Gloify,"[""Bangalore"", ""560001""]",10000 /month,3 Months,"[""Ruby on Rails"", ""Certificate"", ""Letter of recommendation""]",Internship with job offer; Certificate
5f9fc2b6fb43357b9094a377,Social Media Marketing,"The Social Media Marketing Intern will provide essential support and hands-on experience in the related field involving the following skills: Social Media Marketing, Google Analytics, Search Engine Marketing (SEM), Digital Marketing, Search Engine Optimization (SEO), Facebook Marketing, Instagram Marketing, Certificate, Letter of recommendation, Informal dress code, 5 days a week, Job offer.",Lumbermantech Furnitures Private Limited,"[""Bangalore"", ""560001""]",6000-9000 /month,2 Months,"[""Social Media Marketing"", ""Google Analytics"", ""Search Engine Marketing (SEM)"", ""Digital Marketing"", ""Search Engine Optimization (SEO)"", ""Facebook Marketing"", ""Instagram Marketing"", ""Certificate"", ""Letter of recommendation""]",Internship with job offer; Certificate
5f9fc2b7fb43357b9094a378,Graphic Design,"The Graphic Design Intern will provide essential support and hands-on experience in the related field involving the following skills: Adobe Photoshop, CorelDRAW, Certificate, Letter of recommendation, Informal dress code, 5 days a week, Job offer.",Lumbermantech Furnitures Private Limited,"[""Bangalore"", ""560001""]",6000-9000 /month,2 Months,"[""Adobe Photoshop"", ""CorelDRAW"", ""Certificate"", ""Letter of recommendation""]",Internship with job offer; Certificate
5f9fc2b8fb43357b9094a379,Business Development (Sales),"The Business Development (Sales) Intern will provide essential support and hands-on experience in the related field involving the following skills: Certificate, Letter of recommendation, Flexible work hours, Informal dress code.",Tesseract Education,"[""Chennai"", ""600001""]",5000 /month,3 Months,"[""Certificate"", ""Letter of recommendation""]",Internship; Certificate
